ATL,591
BOS,617
CHH,550
CHI,636
CLE,603
DAL,462
DEN,524
DET,667
GSW,629
HOU,584
IND,523
LAC,669
LAL,500
MIA,592
MIL,540
MIN,471
NJN,452
NYK,582
ORL,634
PHI,694
PHX,630
POR,587
SAC,541
SAS,539
SEA,626
TOR,577
UNKNOWN,776
UTA,588
VAN,707
WAS,787
